Part No.,Part description,Group number,Group name
S1BLISTER,QEP1 SMALL SINGLE BLISTER,AG-00049,Packaging
S2BLISTER,QEP2 SMALL DOUBLE BLISTER,AG-00049,Packaging
S3BLISTER,QEP3 LARGE SINGLE BLISTER,AG-00049,Packaging
S4BLISTER,QEP4 LARGE DOUBLE BLISTER,AG-00049,Packaging
S5902,S5902 PVC Resin,AG-00002,Raw Material
SafetyBagQEP,250MM X 300MM 25MU CLEAR WITH PRINTED,AG-00049,Packaging
SAP505,Y/R/B Supergrip Fixings Mixed,AG-00014,Finished Goods - Moulding
SAP505CC (10),Y/R/B Supergrip Fixings Mixed,AG-00014,Finished Goods - Moulding
SAP505Wrap,SAP505 SAP505 Super Grips Concrete & Brick Wrap,AG-00049,Packaging
SB20EMWHI,20MM SPACER BAR SADDLE,AG-00016,OBSOLETE
SBJP551,Dark Brown Multi Fix - Concrete and Brick,AG-00014,Finished Goods - Moulding
SBJP551CC (12),Dark Brown Multi Fix - Concrete and Brick,AG-00014,Finished Goods - Moulding
SBJP551LL,QEP - Multi Fix - Concrete and Brick- Dark Brown,AG-00026,Lower Level - Moulding
SBJP551SF (10),Dark Brown Multi Fix - Concrete and Brick,AG-00014,Finished Goods - Moulding
SBJP551Wrap,SBJP551 50 HD ORIGINAL FIXINGS BVP,AG-00049,Packaging
SBP503,Dark Brown Supergrip Fixings Clip,AG-00014,Finished Goods - Moulding
SBP503CC (8),Dark Brown Supergrip Fixings Clip,AG-00014,Finished Goods - Moulding
SBP503LL,QEP - Super Grip - Concrete and Brick - Dark Brown,AG-00026,Lower Level - Moulding
SBP503Wrap,SBP503 7mm Super Grips Concrete & Brick Fixings Wrap,AG-00049,Packaging
SC-16,BULK CARTON - Single Wall Carton 0201 406 x 406 x 305,AG-00049,Packaging
SCF552,GREY PLASTERBOARD FIXINGS CLIP,AG-00014,Finished Goods - Moulding
SCF552CC (12),GREY PLASTERBOARD FIXINGS CLIP,AG-00014,Finished Goods - Moulding
SCF552LL,QEP - Plasterboard Fixings - Grey,AG-00026,Lower Level - Moulding
SCF552SF (10),GREY PLASTERBOARD FIXINGS CLIP,AG-00014,Finished Goods - Moulding
SCF552Wrap,SCF552 Wrap,AG-00049,Packaging
SDR556,QEP - Yellow Hollow Door,AG-00014,Finished Goods - Moulding
SDR556CC (15),QEP - Yellow Hollow Door,AG-00014,Finished Goods - Moulding
SDR556LL,QEP - Hollow Door - Yellow,AG-00026,Lower Level - Moulding
SDR556SF (10),QEP - Yellow Hollow Door,AG-00014,Finished Goods - Moulding
SDR556Wrap,SDR556 SDR556 Hollow Door Fixings Wrap,AG-00049,Packaging
SELLOTAPE25,SELLOTAPE 25MM CLEAR (72 per pack),AG-00012,Consumable
SELLOTAPE38,SELLOTAPE 38MM (66 METRES/ROLL,AG-00012,Consumable
SELLOTAPE50,SELLOTAPE 50MM CLEAR (66m per roll),AG-00012,Consumable
Service Contracts,Service Contracts,AG-00013,Service Contracts
SF88100,DUCTING 90X35MM,AG-00057,Phase Out HNY
SF88101EM,PCE - DUCT BLANK PLATE,AG-00056,PCE Phase Out
SF88106,JOINTING SLEEVE (88100),AG-00057,Phase Out HNY
SF88107,DUCTING ADAPTOR (COB/VAB),AG-00057,Phase Out HNY
SF88107EM,PCE - DUCTING ADAPTOR,AG-00056,PCE Phase Out
SF88142,90' VERTICAL BEND (88100),AG-00057,Phase Out HNY
SF88143,45' VERTICAL BEND (88100),AG-00057,Phase Out HNY
SF88144,90' FLAT BEND (88100),AG-00057,Phase Out HNY
SF88145,45' FLAT BEND (88100),AG-00057,Phase Out HNY
SF88150,DUCT REDUCER (COB/VAB),AG-00057,Phase Out HNY
SF88200,DUCTING 60X25MM,AG-00057,Phase Out HNY
SF88206,JOINTING SLEEVE (88200),AG-00057,Phase Out HNY
SF88246,90' VERTICAL BEND (88200),AG-00020,Finished Goods - Fabrication
SF88247,45' VERTICAL BEND (88200),AG-00020,Finished Goods - Fabrication
SF88248,90' FLAT BEND (88200),AG-00020,Finished Goods - Fabrication
SF88249,45' FLAT BEND (88200),AG-00020,Finished Goods - Fabrication
SFCC,China small fixings cut case,AG-00049,Packaging
SGP550,50 Gen Purpose Orig Fix BVP - Red,AG-00014,Finished Goods - Moulding
SGP550CC (12),Red 50 Gen Purpose Orig Fix BVP,AG-00014,Finished Goods - Moulding
SGP550LL,QEP - 50 Gen Purpose Orig Fix BVP - Red,AG-00026,Lower Level - Moulding
SGP550SF (10),Red 50 Gen Purpose Orig Fix BVP,AG-00014,Finished Goods - Moulding
SGP550Wrap,SGP550 50 Gen Purpose Orig Fix BVP,AG-00049,Packaging
SHCF553,Blue Plasplug Heavy-Duty Hollow Wall Fixing,AG-00014,Finished Goods - Moulding
SHCF553CC (10),Blue Plasplug Heavy-Duty Hollow Wall Fixing,AG-00014,Finished Goods - Moulding
SHCF553LL,QEP - Plasplug Heavy-Duty Hollow Wall Fixing - Blue,AG-00026,Lower Level - Moulding
SHCF553SF (10),Blue Plasplug Heavy-Duty Hollow Wall Fixing,AG-00014,Finished Goods - Moulding
SHCF553Wrap,SHCF553 Heavy-Duty Plasterboard Fixings Wrap,AG-00049,Packaging
SHEET1.5MMWHI,PVC SHEET 2438X1219X1.5MM WHITE,AG-00053,Component
SHEET3MMGRY,PVC SHEET 3MM GREY 2MX1M,AG-00053,Component
SHEET3MMWHI,PVC SHEET 3MM WHITE 2MX1M,AG-00053,Component
SILVER-CHANNEL-PT04,SILVER CHANNEL 250M,AG-00053,Component
SJMB7500,EPSON MAINTENANCE BOX,AG-00012,Consumable
SLV150300CLR,SLEEVE 150MM 60MU 400M CLEAR,AG-00053,Component
SLV200300CLR,SLEEVE 200MM  60MU 400M CLEAR,AG-00053,Component
SLV260300CLR,SLEEVE 265MM 60MU 400M CLEAR,AG-00053,Component
SLV340300CLR,SLEEVE 345MM 60MU 400M CLEAR,AG-00053,Component
SLV430300CLR,SLEEVE 430MM 60MU 400M CLEAR,AG-00053,Component
SMB2BLK,20MM MALE BUSH SCREWED,AG-00057,Phase Out HNY
SMB3BLK,25MM MALE BUSH SCREWED,AG-00057,Phase Out HNY
SMB4BLK,32MM MALE BUSH SCREWED,AG-00057,Phase Out HNY
SMB5BLK,38MM MALE BUSH SCREWED,AG-00057,Phase Out HNY
SMB6BLK,50MM MALE BUSH SCREWED,AG-00057,Phase Out HNY
SMT1WHI,11MMX8MM SPEED-FIX,AG-00016,OBSOLETE
SMT32BQWHI,WHITE SELF ADHESIVE 16MM X 10MM X 2M,AG-00017,Finished Goods - Extrusion
SMT3EMBQWHI2,S/A B&Q 16MM X 10MM X 2M WHI,AG-00042,Lower Level - Extrusion
SMT3EMWHI2,16MMX10MM SPEED-FIX 2M,AG-00042,Lower Level - Extrusion
SMT3EMWHI3,16MMX10MM SPEED-FIX 3M,AG-00042,Lower Level - Extrusion
SMT3WHI,\6MMX10MM SPEED-FIX,AG-00016,OBSOLETE
SPF12BQWHI,WHITE SELF ADHESIVE 16MM X 16MM X 2M,AG-00017,Finished Goods - Extrusion
SPF1D1WHI,CONDUIT 16X16 WH Trunking 2M Length,AG-00057,Phase Out HNY
SPF1EMBQWHI2,S/A B&Q 16MM X 16MM X 2M WHI,AG-00042,Lower Level - Extrusion
SPF1EMWHI2,16MMX16MM SPEEDFIX TRUNK 2M,AG-00042,Lower Level - Extrusion
SPF1EMWHI3,16MMX16MM SPEEDFIX TRUNK 3M,AG-00042,Lower Level - Extrusion
SPF1WHI,16MMX16MM SPEEDFIX TRUNKING,AG-00017,Finished Goods - Extrusion
SPF22BQWHI,WHITE SELF ADHESIVE 25MM X 16MM X 2M,AG-00017,Finished Goods - Extrusion
SPF2D1WHI,CONDUIT 25X16 WH Trunking 2M Length,AG-00057,Phase Out HNY
SPF2EMBQWHI,25MMX16MM SPEEDFIX TRUNK 2M,AG-00042,Lower Level - Extrusion
SPF2EMBQWHI2,S/A B&Q 25MM X 16MM X 2M WHI,AG-00042,Lower Level - Extrusion
SPF2EMWHI3,25MMX16MM SPEEDFIX TRUNK 3M,AG-00042,Lower Level - Extrusion
SPF2WHI,25MMX16MM SPEEDFIX TRUNKING,AG-00017,Finished Goods - Extrusion
SPF3EMWHI3,40MMX16MM SPEEDFIX TRUNK 3M,AG-00042,Lower Level - Extrusion
SPF3WHI,40MMX16MM SPEEDFIX TRUNKING,AG-00017,Finished Goods - Extrusion
SPF4EMWHI3,40MMX25MM SPEEDFIX TRUNK 3M,AG-00042,Lower Level - Extrusion
SPF4WHI,40MMX25MM SPEEDFIX TRUNKING,AG-00017,Finished Goods - Extrusion
SRP502,QEP - Red Super Grip - Concrete and Brick,AG-00014,Finished Goods - Moulding
SRP502CC (10),QEP - Red Super Grip - Concrete and Brick,AG-00014,Finished Goods - Moulding
SRP502LL,QEP - Super Grip - Concrete and Brick - Red,AG-00026,Lower Level - Moulding
SRP502Wrap,SRP502 6mm Super Grips Concrete & Brick Fixings Wrap,AG-00049,Packaging
SS02-020453BLK,Black Hanger Accessory 14134G - 2 Connector,AG-00014,Finished Goods - Moulding
SS02-021013BEI,Beige Hanger Accessory 16507G - 2 Connector,AG-00014,Finished Goods - Moulding
SS03-020455BLK,Black Hanger Accessory 14135G - 3 Connector,AG-00014,Finished Goods - Moulding
SS03-021014BEI,Beige Hanger Accessory 16508G - 3 Connector,AG-00014,Finished Goods - Moulding
SS04-021015BEI,Beige Hanger Accessory 16509G - 4 Connector,AG-00014,Finished Goods - Moulding
SS05-025985BEI,Beige Hanger Accessory 28117G - 5 Connector,AG-00014,Finished Goods - Moulding
SSCP558,Thermal Blk Fix For Lightweight - Silver,AG-00014,Finished Goods - Moulding
SSCP558CC (7),Nylon Silver Thermal Blk Fix For Lightweigh,AG-00014,Finished Goods - Moulding
SSCP558LL,QEP - Thermal Blk Fix For Lightweigh - Nylon Silver,AG-00026,Lower Level - Moulding
SSCP558SF (10),Nylon Silver Thermal Blk Fix For Lightweigh,AG-00014,Finished Goods - Moulding
SSCP558Wrap,SSCP558 Thermal Block Fixings Wrap,AG-00049,Packaging
SSTC554,QEP - Yellow Super Toggle Plasterboard,AG-00014,Finished Goods - Moulding
SSTC554CC (10),QEP - Yellow Super Toggle Plasterboard,AG-00014,Finished Goods - Moulding
SSTC554LL,QEP - Super Toggle Plasterboard - Yellow,AG-00026,Lower Level - Moulding
SSTC554SF (10),QEP - Yellow Super Toggle Plasterboard,AG-00014,Finished Goods - Moulding
SSTC554Wrap,SSTC554  Super-Toggle Plasterboard Wrap,AG-00049,Packaging
SSTCWING,QEP - Super Toggle Wings - Black,AG-00026,Lower Level - Moulding
STI-MAG4x4,INSERTS-MAGNETS 4mm X 4mm,AG-00053,Component
STI-MAG8.5x4,INSERTS MAGNETS 8.5mm x 4mm,AG-00053,Component
STI-MAT5270,NYLON AKROLOY C/F BLACK PA ICF 40,AG-00002,Raw Material
STI-MAT6465,NATURAL NYLON AKROLOY PA GF 60 7,AG-00002,Raw Material
STI-MAT66,NYLON DOMAMID 66 SN NATURAL,AG-00002,Raw Material
STI-MAT6G60,Domamid HCE 6G60,AG-00002,Raw Material
STI-MB500950,MASTERBATCH PA 500950 BLUE,AG-00002,Raw Material
STI-MB701674,MASTERBATCH PA 701674 GREY,AG-00002,Raw Material
STI-ML1-B-EUR,Blue Stique-Branded ML1 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML1-B-UK,Blue Stique-Branded ML1 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML1-CF-EUR,Carbon Stique-Branded ML1 (EUR Version) 50/50 MIX,AG-00038,Finished Good - STIQUE
STI-ML1-CF-UK,Carbon Stique-Branded ML1 (UK Version) 50/50 MIX,AG-00038,Finished Good - STIQUE
STI-ML1-G-EUR,Grey Stique-Branded ML1 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML1-G-UK,Grey Stique-Branded ML1 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML125-CF-EURO,Carbon Fibre Stique-Branded ML1 + ML2 + ML5 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML125-CF-UK,Carbon Fibre Stique-Branded ML1 + ML2 + ML5 (UK),AG-00038,Finished Good - STIQUE
STI-ML125-G-EURO,Grey Stique-Branded ML1 + ML2 + ML5 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML125-G-UK,Grey Stique-Branded ML1 + ML2 + ML5 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML14-B-EURO,Blue Stique-Branded ML1 + ML4 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML14-B-UK,Blue Stique-Branded ML1 + ML4 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML14-CF-EURO,Carbon Fibre Stique-Branded ML1 + ML4 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML14-CF-UK,Carbon Fibre Stique-Branded ML1 + ML4 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML14-G-EUR,Grey Stique-Branded ML1 + ML4 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML14-G-UK,Grey Stique-Branded ML1 + ML4 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML2-CF-EUR,Carbon Stique-Branded ML2 (EUR Version) 50/50 MIX,AG-00038,Finished Good - STIQUE
STI-ML2-CF-UK,Carbon Stique-Branded ML2 (UK Version) 50/50 MIX,AG-00038,Finished Good - STIQUE
STI-ML2-G-EUR,Grey Stique-Branded ML2 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML2-G-UK,Grey Stique-Branded ML2 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML4-B-EUR,Blue Stique-Branded ML4 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML4-B-UK,Blue Stique-Branded ML4 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML4-CF-EUR,Carbon Stique-Branded ML4 (EUR Version) 50/50 MIX,AG-00038,Finished Good - STIQUE
STI-ML4-CF-UK,Carbon Stique-Branded ML4 (UK Version) 50/50 MIX,AG-00038,Finished Good - STIQUE
STI-ML4-G-EUR,Grey Stique-Branded ML4 (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML4-G-UK,Grey Stique-Branded ML4 (UK Version),AG-00038,Finished Good - STIQUE
STI-ML5-CF-EUR,CF Stique-Branded ML5 + Blue Overmould (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML5-CF-UK,CF Stique-Branded ML5 + Blue Overmould (UK Version),AG-00038,Finished Good - STIQUE
STI-ML5-G-EUR,Grey Stique-Branded ML5 + Blue Overmould (EUR Version),AG-00038,Finished Good - STIQUE
STI-ML5-G-UK,Grey Stique-Branded ML5 + Blue Overmould (UK Version),AG-00038,Finished Good - STIQUE
STI-ML5-MRP-G-UK,Grey Stique-Branded ML5 (UK Version),AG-00038,Finished Good - STIQUE
STIQUE BIT HOLDER,STIQUE BIT HOLDER 15IMP SMALL VR20-23,AG-00038,Finished Good - STIQUE
STIQUE MUDGUARD,STIQUE MUDGUARD VR20-30,AG-00038,Finished Good - STIQUE
STIQUE MUDGUARD MK4,MUD GUARD,AG-00038,Finished Good - STIQUE
STIQUE MUDGUARDS,narrow + wide,AG-00038,Finished Good - STIQUE
SWBS20,Brown Plugs & Screws x 20,AG-00014,Finished Goods - Moulding
SWRS20,Red Plugs & Screws x 20,AG-00014,Finished Goods - Moulding
SWYS20,Yellow Plugs & Screws x 20,AG-00014,Finished Goods - Moulding
SYP501,Yellow Supergrip Fixings Clip,AG-00014,Finished Goods - Moulding
SYP501CC (12),Yellow Supergrip Fixings Clip,AG-00014,Finished Goods - Moulding
SYP501LL,QEP - Super Grip - Concrete and Brick - Yellow,AG-00026,Lower Level - Moulding
SYP501Wrap,SYP501 5mm Super Grips Concrete & Brick Fixings Wrap 1,AG-00049,Packaging
T6WHI,50 X 25MM TEE,AG-00016,OBSOLETE
TC202NC,Technyl C 202 NC Nylon 6,AG-00002,Raw Material
TCI3WHI,75X75MM INTERNAL COUPLER,AG-00057,Phase Out HNY
TCI4WHI,100X50MM INTERNAL COUPLER,AG-00016,OBSOLETE
TEP1WHI,50X50MM END CAP,AG-00057,Phase Out HNY
TEP2WHI,75X50MM END CAP,AG-00057,Phase Out HNY
TEP3WHI,75X75MM END CAP,AG-00057,Phase Out HNY
TEP4WHI,100X50MM END CAP,AG-00057,Phase Out HNY
TEP6WHI,100X100MM END CAP,AG-00057,Phase Out HNY
TEP8WHI,150X100MM END CAP,AG-00057,Phase Out HNY
TEP9WHI,150X150MM END CAP,AG-00057,Phase Out HNY
TISSUE,TISSUE PAPER SHEETS 450MM X 700MM,AG-00049,Packaging
TPE - THERMOLAST TC6PAN,TC6PAN NAT,AG-00002,Raw Material
TPR1EMGRY,TPR RIVET - GREY,AG-00053,Component
UEA2WHI,25MMX16MM GLUE ON ADAPTOR,AG-00057,Phase Out HNY
UEA3WHI,40MMX16MM GLUE ON ADAPTOR,AG-00057,Phase Out HNY
UR10e,Universal Robot - six axis robotic arm and controller,AG-00043,Capex
UR5e,Universal Robot - six axis robotic arm and controller,AG-00043,Capex
VCT100EMWHI3,STRAIGHT COVER BULK 3M,AG-00042,Lower Level - Extrusion
VCT100WHI,STRAIGHT COVER,AG-00017,Finished Goods - Extrusion
VCT105WHI,COMPACT CABLE RETAINER WHI,AG-00014,Finished Goods - Moulding
VCT110WHI,CURVED COVER,AG-00017,Finished Goods - Extrusion
VCT120WHI,EXTENSION COVER,AG-00057,Phase Out HNY
VCT121WHI,1 GANG MOUNTING FRAME,AG-00055,Finished Goods - Press Moulding
VCT122EMWHI,2G MOUNTING FRAME WITH INSERTS,AG-00026,Lower Level - Moulding
VCT122WHI,2 GANG MOUNTING FRAME,AG-00055,Finished Goods - Press Moulding
VCT140WHI,MAIN CARRIER,AG-00017,Finished Goods - Extrusion
VCT141WHI,COMPACT FLEX INT CORNER 140 WHI,AG-00014,Finished Goods - Moulding
VCT142WHI,COMPACT FLEX EXT CORNER 140 WHI,AG-00014,Finished Goods - Moulding
VCT143WHI,COMPACT END CAP 140 WHI (PAIR),AG-00014,Finished Goods - Moulding
VCT144WHI,COMPACT JOINT COVER 140 WHI,AG-00014,Finished Goods - Moulding
VCT145WHI,COMPACT FLAT ANGLE 140 WHI,AG-00014,Finished Goods - Moulding
VCT147WHI,COMPACT FLAT TEE 140 WHI,AG-00014,Finished Goods - Moulding
VCT148WHI,ADAPTOR MINI-TRUNKING / CONDUIT W BRIDGE,AG-00014,Finished Goods - Moulding
VCT160WHI,EXTENSION CARRIER,AG-00057,Phase Out HNY
VCT161WHI,COMPACT FLEX INT CORNER 160 WHI,AG-00057,Phase Out HNY
VCT162WHI,COMPACT FLEX EXT CORNER 160 WHI,AG-00057,Phase Out HNY
VCT163WHI,COMPACT END CAP 160 (R//L PAIR) WHI,AG-00057,Phase Out HNY
VCT164WHI,COMPACT JOINT COVER 160 WHI,AG-00057,Phase Out HNY
VCT165WHI,COMPACT FLAT ANGLE - UP 160 WHI,AG-00057,Phase Out HNY
VCT166WHI,COMPACT FLAT ANGLE - DOWN 160 WHI,AG-00057,Phase Out HNY
VCT167WHI,FLAT TEE - UP 160,AG-00057,Phase Out HNY
VCT168WHI,ADAPTOR MINI-TRUNKING / CONDUIT W BRIDGE,AG-00016,OBSOLETE
VCT25EMWHI,SOCKET SPACER (BULK),AG-00042,Lower Level - Extrusion
VCT25WHI,SOCKET SPACER,AG-00020,Finished Goods - Fabrication
VCT35WHI,MCB/RCD HOUSING WITH COVER - FITS VCT140,AG-00057,Phase Out HNY
Vent Strip,Dry Hip Strip 1.6mtr,AG-00017,Finished Goods - Extrusion
VP100CHA,STRAIGHT COVER,AG-00017,Finished Goods - Extrusion
VP100WHI,STRAIGHT COVER UPVC,AG-00017,Finished Goods - Extrusion
VP105WHI,CABLE RETAINER UPVC,AG-00014,Finished Goods - Moulding
VP110CHA,CURVED COVER,AG-00017,Finished Goods - Extrusion
VP110WHI,CURVED COVER UPVC,AG-00017,Finished Goods - Extrusion
VP115CHA,SQUARE COVER 3D SKIRTING,AG-00017,Finished Goods - Extrusion
VP115WHI,SQUARE COVER 3D SKIRTING,AG-00017,Finished Goods - Extrusion
VP121WHI,1 GANG BACK BOX UPVC,AG-00014,Finished Goods - Moulding
VP122WHI,2 GANG BACK BOX UPVC,AG-00014,Finished Goods - Moulding
VP123WHI,3 GANG BACK BOX UPVC,AG-00055,Finished Goods - Press Moulding
VP129WHI,SOCKET SPACER UPVC,AG-00014,Finished Goods - Moulding
VP131CHA,1 GANG BACK BOX FRAME,AG-00055,Finished Goods - Press Moulding
VP131WHI,1 GANG BACK BOX FRAME,AG-00055,Finished Goods - Press Moulding
VP132CHA,2 GANG BACK BOX FRAME,AG-00055,Finished Goods - Press Moulding
VP132WHI,2 GANG BACK BOX FRAME,AG-00055,Finished Goods - Press Moulding
VP180CHA,MAIN CARRIER,AG-00017,Finished Goods - Extrusion
VP180WHI,MAIN CARRIER UPVC,AG-00017,Finished Goods - Extrusion
VP181CHA,INTERNAL CORNER,AG-00014,Finished Goods - Moulding
VP181WHI,INTERNAL CORNER UPVC,AG-00014,Finished Goods - Moulding
VP182CHA,EXTERNAL CORNER,AG-00014,Finished Goods - Moulding
VP182WHI,EXTERNAL CORNER UPVC,AG-00014,Finished Goods - Moulding
VP183CHA,END CAP (PAIR),AG-00014,Finished Goods - Moulding
VP183WHI,END CAP (PAIR) UPVC,AG-00014,Finished Goods - Moulding
VP184CHA,JOINT COVER (COUPLER),AG-00014,Finished Goods - Moulding
VP184WHI,JOINT COVER (COUPLER) UPVC,AG-00014,Finished Goods - Moulding
VP185CHA,FLAT ANGLE,AG-00014,Finished Goods - Moulding
VP185WHI,FLAT ANGLE UPVC,AG-00014,Finished Goods - Moulding
VP187CHA,FLAT TEE,AG-00014,Finished Goods - Moulding
VP187WHI,FLAT TEE UPVC,AG-00014,Finished Goods - Moulding
VP188CHA,ADAPTOR MINI-TRUNKING / CONDUIT,AG-00014,Finished Goods - Moulding
VP188WHI,ADAPTOR MINI-TRUNKING / CONDUIT UPVC,AG-00014,Finished Goods - Moulding
VP191CHA,FLEXIBLE INTERNAL CORNER 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP191WHI,FLEXIBLE INTERNAL CORNER 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP192CHA,FLEXIBLE EXTERNAL CORNER 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP192WHI,FLEXIBLE EXTERNAL CORNER 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP193CHA,END CAP 3D SKIRTING (PAIR),AG-00014,Finished Goods - Moulding
VP193WHI,END CAP 3D SKIRTING (PAIR),AG-00014,Finished Goods - Moulding
VP194CHA,JOINT COVER 3D SKIRTING (COUPLER),AG-00014,Finished Goods - Moulding
VP194WHI,JOINT COVER 3D SKIRTING (COUPLER),AG-00014,Finished Goods - Moulding
VP195CHA,FLAT ANGLE UP 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP195WHI,FLAT ANGLE UP 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP196CHA,FLAT ANGLE DOWN 3D SKIRTING,AG-00020,Finished Goods - Fabrication
VP196WHI,FLAT ANGLE DOWN 3D SKIRTING,AG-00020,Finished Goods - Fabrication
VP197CHA,FLAT TEE UP 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP197WHI,FLAT TEE UP 3D SKIRTING,AG-00014,Finished Goods - Moulding
VP35WHI,MCB/RCD HOUSING WITH COVER FITS VP180,AG-00020,Finished Goods - Fabrication
VP3DWHI,PRESTIGE 3D COMPARTMENT TRUNKING (3M),AG-00021,Finished Goods - Powerlink
VPAB100WHI,3D ANTIBAC STRAIGHT COVER UPVC,AG-00017,Finished Goods - Extrusion
VPAB110WHI,3D ANTIBAC CURVED COVER UPVC,AG-00017,Finished Goods - Extrusion
VPAB115WHI,3D ANTIBAC SKIRTING COVER,AG-00017,Finished Goods - Extrusion
VPAB129WHI,3D ANTIBAC SOCKET SPACER,AG-00014,Finished Goods - Moulding
VPAB181WHI,3D ANTIBAC FLEX INT CORNER UPVC,AG-00014,Finished Goods - Moulding
VPAB182WHI,3D ANTIBAC FLEX EXT CORNER UPVC,AG-00014,Finished Goods - Moulding
VPAB183WHI,3D ANTIBAC END CAP UPVC,AG-00014,Finished Goods - Moulding
VPAB184WHI,3D ANTIBAC JOINT COVER UPVC,AG-00014,Finished Goods - Moulding
VPAB185WHI,3D ANTIBAC FLAT ANGLE UPVC,AG-00014,Finished Goods - Moulding
VPAB187WHI,3D ANTIBAC FLAT TEE,AG-00014,Finished Goods - Moulding
VPAB191WHI,3D ANTIBAC SKIRTING FLEXIBLE INT CORNER,AG-00014,Finished Goods - Moulding
VPAB192WHI,3D ANTIBAC SKIRTING EXT CORNER,AG-00014,Finished Goods - Moulding
VPAB193WHI,3D ANTIBAC SKIRTING END CAP,AG-00014,Finished Goods - Moulding
VPAB194WHI,3D ANTIBAC SKIRTING JOINT COVER,AG-00014,Finished Goods - Moulding
VPAB195WHI,3D ANTIBAC SKIRTING FLAT ANGLE,AG-00014,Finished Goods - Moulding
VPAB197WHI,3D ANTIBAC SKIRTING FLAT TEE UP,AG-00014,Finished Goods - Moulding
VTS1000,SCREW FIXING KIT,AG-00016,OBSOLETE
VTS12WHI,RECESSED CABLE RETAINER,AG-00014,Finished Goods - Moulding
VTS1EMCHA3,MAIN CARRIER CHA 3M,AG-00042,Lower Level - Extrusion
VTS2001D1WHI,MAIN CARRIER 2 METRE LENGTHS,AG-00057,Phase Out HNY
VTS2001EMWHI2,MAIN CARRIER 2M,AG-00042,Lower Level - Extrusion
VTS2001EMWHI3,MAIN CARRIER 3M,AG-00042,Lower Level - Extrusion
VTS2001WHI,MAIN CARRIER,AG-00017,Finished Goods - Extrusion
VTS2003WHI,EXTERNAL CORNER ASSEMBLY,AG-00014,Finished Goods - Moulding
VTS2004WHI,INTERNAL CORNER ASSEMBLY,AG-00014,Finished Goods - Moulding
VTS2005WHI,COUPLER ASSEMBLY,AG-00014,Finished Goods - Moulding
VTS2006WHI,END CAP ASSEMBLY,AG-00014,Finished Goods - Moulding
VTS2009WHI,RADIUS INSERT -EXTERNAL CORNER,AG-00057,Phase Out HNY
VTS2010WHI,LID JOINT COVER,AG-00014,Finished Goods - Moulding
VTS2011WHI,CABLE RETAINER,AG-00057,Phase Out HNY
VTS2012WHI,FLAT ANGLE,AG-00020,Finished Goods - Fabrication
VTS2014WHI,FLAT TEE,AG-00020,Finished Goods - Fabrication
VTS2015WHI,END CAP CARRIER,AG-00016,OBSOLETE
VTS2020WHI,TRUNKING ADAPTOR CONDUIT/BLANK,AG-00016,OBSOLETE
VTS2040WHI,INTERNAL CORNER COVER,AG-00016,OBSOLETE
VTS2081WHI,MINI TRUNKING ADAPTOR(YT1-YT3),AG-00057,Phase Out HNY
VTS2084WHI,MINI TRUNKING ADAPTOR (YT4),AG-00016,OBSOLETE
VTS2090WHI,CROSSOVER BRIDGE,AG-00057,Phase Out HNY
VTS25SEMWHI,ACCESSORY SPACER BULK WHITE,AG-00042,Lower Level - Extrusion
VTS25SWHI,ACCESSORY SPACER,AG-00020,Finished Goods - Fabrication
VTS26WHI,END CAP COVER,AG-00014,Finished Goods - Moulding
VTS50EMWHI3,CABLE DIVIDER 3M,AG-00042,Lower Level - Extrusion
VTS50WHI,CABLE DIVIDER,AG-00017,Finished Goods - Extrusion
VTS5D1WHI,STRAIGHT COVER 2 MT LENGTHS,AG-00017,Finished Goods - Extrusion
VTS5EMWHI2,STRAIGHT COVER 2M,AG-00042,Lower Level - Extrusion
VTS5EMWHI3,STRAIGHT COVER 3M,AG-00042,Lower Level - Extrusion
VTS5WHI,STRAIGHT COVER,AG-00017,Finished Goods - Extrusion
